,city,city_date,city_id,cloudiness,country,humidity,lat,lng,max_temp,wind_speed
1203,Thompson,11-05-2017,6165406,90,CA,78,55.74,-97.86,17.6,10.29
1204,Pevek,11-05-2017,2122090,44,RU,75,69.7,170.31,31.69,26.19
1205,Cidreira,11-05-2017,3466165,0,BR,78,-30.18,-50.21,60.31,9.08
1206,Atasu,11-05-2017,1526041,80,KZ,97,48.68,71.64,30.75,5.5
1207,Kiunga,11-05-2017,2093846,64,PG,89,-6.12,141.29,81.64,2.71
1208,Ixtapa,11-05-2017,4004293,20,MX,79,20.7,-105.2,86.0,10.29
1209,Varnek,11-05-2017,1487762,8,RU,81,69.71,60.05,34.35,21.72
1210,Tuatapere,11-05-2017,2180815,32,NZ,100,-46.13,167.68,48.97,16.24
1211,Cherskiy,11-05-2017,2126199,88,RU,76,68.75,161.3,33.72,10.09
1212,Bonthe,11-05-2017,2409914,36,SL,95,7.53,-12.51,78.09,3.49
1213,Ribeira Grande,11-05-2017,3372707,40,PT,82,38.52,-28.7,66.2,6.93
1214,Codrington,11-05-2017,2171099,92,AU,93,-38.27,141.97,55.14,20.04
1215,Torbay,11-05-2017,6167817,20,CA,63,47.67,-52.73,28.4,5.82
1216,Hilo,11-05-2017,5855927,90,US,69,19.73,-155.09,72.68,13.87
1217,Hilo,11-05-2017,5855927,90,US,69,19.73,-155.09,72.68,13.87
1218,Changchun,11-05-2017,2038180,0,CN,72,43.88,125.32,42.8,11.18
1219,Atuona,11-05-2017,4020109,56,PF,100,-9.8,-139.03,80.29,13.0
1220,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1221,Saint-Philippe,11-05-2017,935215,0,RE,49,-21.36,55.77,68.0,8.05
1222,Cape Town,11-05-2017,3369157,0,ZA,77,-33.93,18.42,60.8,28.86
1223,Ponta do Sol,11-05-2017,2264557,75,PT,64,32.67,-17.1,68.0,18.34
1224,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1225,Cherskiy,11-05-2017,2126199,88,RU,76,68.75,161.3,33.72,10.09
1226,Gannan,11-05-2017,2037311,24,CN,59,47.91,123.5,30.43,4.94
1227,Porto Novo,11-05-2017,3374336,20,CV,73,17.02,-25.06,77.0,19.46
1228,Macapa,11-05-2017,3396016,0,BR,66,0.04,-51.07,86.0,12.75
1229,Bluff,11-05-2017,2206939,36,NZ,100,-46.6,168.33,51.22,22.84
1230,Thompson,11-05-2017,6165406,90,CA,78,55.74,-97.86,17.6,10.29
1231,Upernavik,11-05-2017,3418910,68,GL,100,72.79,-56.15,19.09,28.66
1232,Cidreira,11-05-2017,3466165,0,BR,78,-30.18,-50.21,60.31,9.08
1233,Atuona,11-05-2017,4020109,56,PF,100,-9.8,-139.03,80.29,13.0
1234,Bowen,11-05-2017,2174444,40,AU,74,-20.02,148.23,78.8,5.82
1235,Albany,11-05-2017,5106834,90,US,81,42.65,-73.76,53.26,14.99
1236,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1237,Krasnyy Bor,11-05-2017,541826,75,RU,93,59.68,30.67,41.0,6.71
1238,Castro,11-05-2017,3466704,76,BR,90,-24.79,-50.01,57.34,12.21
1239,Clyde River,11-05-2017,5924351,1,CA,69,70.47,-68.59,-7.61,8.05
1240,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1241,Butaritari,11-05-2017,2110227,88,KI,100,3.07,172.79,82.59,14.12
1242,Katsuura,11-05-2017,2112309,20,JP,58,35.13,140.3,53.6,5.82
1243,Kashechewan,11-05-2017,5989520,64,CA,77,52.3,-81.62,37.99,10.54
1244,Atuona,11-05-2017,4020109,56,PF,100,-9.8,-139.03,80.29,13.0
1245,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1246,Cape Town,11-05-2017,3369157,0,ZA,77,-33.93,18.42,60.8,28.86
1247,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1248,Krasnyy Bor,11-05-2017,541826,75,RU,93,59.68,30.67,41.0,6.71
1249,Bluff,11-05-2017,2206939,36,NZ,100,-46.6,168.33,51.22,22.84
1250,Kapaa,11-05-2017,5848280,40,US,65,22.08,-159.32,80.4,16.11
1251,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1252,Petropavlovsk-Kamchatskiy,11-05-2017,2122104,0,RU,67,53.05,158.65,19.4,11.18
1253,Hovd,11-05-2017,1516048,0,MN,76,48.01,91.64,13.11,4.5
1254,New Norfolk,11-05-2017,2155415,40,AU,46,-42.78,147.06,53.6,12.75
1255,Constitucion,11-05-2017,3893726,88,CL,97,-35.33,-72.42,56.71,6.62
1256,Thompson,11-05-2017,6165406,90,CA,78,55.74,-97.86,17.6,10.29
1257,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1258,Qaanaaq,11-05-2017,3831208,8,GL,100,77.48,-69.36,-6.74,8.08
1259,Talnakh,11-05-2017,1490256,80,RU,80,69.49,88.4,22.87,9.42
1260,Puerto Leguizamo,11-05-2017,3671437,80,CO,81,-0.19,-74.78,80.7,0.69
1261,Kodiak,11-05-2017,5866583,90,US,86,57.79,-152.41,39.2,12.75
1262,Khatanga,11-05-2017,2022572,76,RU,62,71.97,102.5,0.69,6.73
1263,Cherskiy,11-05-2017,2126199,88,RU,76,68.75,161.3,33.72,10.09
1264,Sinop,11-05-2017,739598,48,TR,90,41.77,34.87,50.41,3.71
1265,Hermanus,11-05-2017,3366880,80,ZA,93,-34.42,19.23,54.6,4.16
1266,Tocopilla,11-05-2017,3869716,8,CL,98,-22.09,-70.2,56.85,4.16
1267,Hermanus,11-05-2017,3366880,80,ZA,93,-34.42,19.23,54.6,4.16
1268,Hithadhoo,11-05-2017,1282256,76,MV,100,-0.6,73.08,76.74,12.44
1269,Chuy,11-05-2017,3443061,0,UY,82,-33.7,-53.46,59.46,10.98
1270,Kodiak,11-05-2017,5866583,90,US,86,57.79,-152.41,39.2,12.75
1271,West Bay,11-05-2017,3580477,20,KY,83,19.37,-81.42,82.4,11.41
1272,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1273,Zagare,11-05-2017,592942,0,LT,100,56.36,23.25,39.2,9.17
1274,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1275,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1276,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1277,Qaanaaq,11-05-2017,3831208,8,GL,100,77.48,-69.36,-6.74,8.08
1278,Tsiombe,11-05-2017,1054500,0,MG,88,-25.3,45.48,63.73,8.97
1279,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1280,Progreso,11-05-2017,3521108,75,MX,58,21.28,-89.67,82.4,5.82
1281,Santa Rosalia,11-05-2017,3983805,24,MX,100,27.32,-112.28,77.86,14.23
1282,Castro,11-05-2017,3466704,76,BR,90,-24.79,-50.01,57.34,12.21
1283,Mareeba,11-05-2017,2158767,20,AU,58,-17.0,145.43,84.2,12.75
1284,Kamiiso,11-05-2017,2129766,75,JP,76,41.82,140.65,51.8,9.17
1285,Dunedin,11-05-2017,2191562,64,NZ,53,-45.87,170.5,53.38,14.23
1286,Bredasdorp,11-05-2017,1015776,8,ZA,59,-34.53,20.04,64.4,6.93
1287,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1288,Saint-Philippe,11-05-2017,935215,0,RE,49,-21.36,55.77,68.0,8.05
1289,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1290,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1291,Butaritari,11-05-2017,2110227,88,KI,100,3.07,172.79,82.59,14.12
1292,Atuona,11-05-2017,4020109,56,PF,100,-9.8,-139.03,80.29,13.0
1293,Paamiut,11-05-2017,3421193,80,GL,100,61.99,-49.67,32.59,33.91
1294,Dalkola,11-05-2017,1273642,0,IN,77,25.85,87.85,66.21,2.71
1295,Castro,11-05-2017,3466704,76,BR,90,-24.79,-50.01,57.34,12.21
1296,Amparihy,11-05-2017,1078317,75,MG,94,-25.02,46.97,68.0,13.87
1297,Bambous Virieux,11-05-2017,1106677,40,MU,68,-20.34,57.76,71.6,5.82
1298,Trairi,11-05-2017,3386177,8,BR,97,-3.28,-39.27,80.79,22.06
1299,Albany,11-05-2017,5106834,90,US,81,42.65,-73.76,53.26,14.99
1300,Atuona,11-05-2017,4020109,56,PF,100,-9.8,-139.03,80.29,13.0
1301,Khatanga,11-05-2017,2022572,76,RU,62,71.97,102.5,0.69,6.73
1302,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1303,Raha Tiga,11-05-2017,6977912,24,ID,86,-4.83,122.72,84.97,5.17
1304,Mathura,11-05-2017,1263364,0,IN,81,27.5,77.68,61.26,2.71
1305,Saint-Philippe,11-05-2017,935215,0,RE,49,-21.36,55.77,68.0,8.05
1306,Luwuk,11-05-2017,1637001,36,ID,93,-0.95,122.79,81.82,4.38
1307,San Patricio,11-05-2017,3985168,20,MX,79,19.22,-104.7,87.8,5.82
1308,Provideniya,11-05-2017,4031574,32,RU,100,64.38,-173.3,36.91,7.96
1309,Oum Hadjer,11-05-2017,2426370,48,TD,81,13.3,19.7,66.57,2.59
1310,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1311,Marrakesh,11-05-2017,2542997,0,MA,55,31.63,-8.01,62.6,9.17
1312,Port Alfred,11-05-2017,964432,44,ZA,98,-33.59,26.89,63.51,16.58
1313,Horta (Angústias),11-05-2017,8013523,40,PT,82,38.53,-28.64,66.2,6.93
1314,Norman Wells,11-05-2017,6089245,75,CA,78,65.28,-126.83,15.8,3.36
1315,Bluff,11-05-2017,2206939,36,NZ,100,-46.6,168.33,51.22,22.84
1316,Hobart,11-05-2017,2163355,40,AU,46,-42.88,147.33,53.6,12.75
1317,Ambon,11-05-2017,1651531,40,ID,88,-3.7,128.18,80.6,2.24
1318,Condega,11-05-2017,3620298,40,NI,73,13.37,-86.4,77.0,6.93
1319,Hualmay,11-05-2017,3939761,36,PE,84,-11.1,-77.61,60.72,4.94
1320,Fortuna,11-05-2017,5563839,90,US,87,40.6,-124.16,51.15,5.82
1321,East London,11-05-2017,1006984,8,ZA,100,-33.02,27.91,66.16,19.6
1322,Mahebourg,11-05-2017,934322,40,MU,68,-20.41,57.7,71.6,5.82
1323,Bambous Virieux,11-05-2017,1106677,40,MU,68,-20.34,57.76,71.6,5.82
1324,Avarua,11-05-2017,4035715,90,CK,83,-21.21,-159.78,77.0,13.87
1325,Rudnik,11-05-2017,1544819,44,RU,71,69.75,61.65,33.36,17.58
1326,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1327,Bryanskaya Oblast,11-05-2017,571473,88,RU,96,53.0,33.5,39.12,7.4
1328,Povenets,11-05-2017,505820,92,RU,90,62.85,34.83,39.07,10.09
1329,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1330,Souillac,11-05-2017,933995,40,MU,68,-20.52,57.52,71.6,5.82
1331,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1332,Sitka,11-05-2017,5557293,1,US,55,57.05,-135.33,42.17,4.94
1333,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1334,Denpasar,11-05-2017,1645528,20,ID,94,-8.65,115.22,78.8,1.12
1335,Mathura,11-05-2017,1263364,0,IN,81,27.5,77.68,61.26,2.71
1336,Las Palmas,11-05-2017,3706292,92,PA,93,8.13,-81.45,71.61,1.92
1337,Beyneu,11-05-2017,610298,12,KZ,100,45.32,55.2,29.04,6.06
1338,Ahipara,11-05-2017,2194098,68,NZ,82,-35.17,173.17,61.93,13.67
1339,Amparihy,11-05-2017,1078317,75,MG,94,-25.02,46.97,68.0,13.87
1340,Thompson,11-05-2017,6165406,90,CA,78,55.74,-97.86,17.6,10.29
1341,Bluff,11-05-2017,2206939,36,NZ,100,-46.6,168.33,51.22,22.84
1342,Coahuayana,11-05-2017,4013679,40,MX,83,18.73,-103.68,80.6,11.41
1343,Talnakh,11-05-2017,1490256,80,RU,80,69.49,88.4,22.87,9.42
1344,Puerto Ayora,11-05-2017,3652764,75,EC,68,-0.74,-90.35,71.6,18.34
1345,Chokurdakh,11-05-2017,2126123,68,RU,84,70.63,147.92,20.76,6.17
1346,Geraldton,11-05-2017,2070998,0,AU,19,-28.77,114.6,78.8,20.8
1347,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1348,Amparihy,11-05-2017,1078317,75,MG,94,-25.02,46.97,68.0,13.87
1349,Sitka,11-05-2017,5557293,1,US,55,57.05,-135.33,42.17,4.94
1350,Saskylakh,11-05-2017,2017155,64,RU,37,71.92,114.08,-2.92,5.5
1351,Port Hardy,11-05-2017,6111862,5,CA,41,50.7,-127.42,41.0,5.82
1352,Hobart,11-05-2017,2163355,40,AU,46,-42.88,147.33,53.6,12.75
1353,Amparihy,11-05-2017,1078317,75,MG,94,-25.02,46.97,68.0,13.87
1354,Amparihy,11-05-2017,1078317,75,MG,94,-25.02,46.97,68.0,13.87
1355,Bathsheba,11-05-2017,3374083,40,BB,88,13.22,-59.52,80.6,14.99
1356,Cape Town,11-05-2017,3369157,0,ZA,77,-33.93,18.42,60.8,28.86
1357,Kattivakkam,11-05-2017,1267433,75,IN,100,13.22,80.32,77.0,3.36
1358,Amparihy,11-05-2017,1078317,75,MG,94,-25.02,46.97,68.0,13.87
1359,Rikitea,11-05-2017,4030556,44,PF,100,-23.12,-134.97,74.67,12.55
1360,Krasnyy Bor,11-05-2017,541826,75,RU,93,59.68,30.67,41.0,6.71
1361,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1362,Ishigaki,11-05-2017,1861416,75,JP,83,24.34,124.16,77.0,18.34
1363,Mu??faz?at Dah?k,11-05-2017,97270,64,IQ,100,37.0,43.25,37.36,2.15
1364,Al Qurayyat,11-05-2017,108648,0,SA,72,31.33,37.34,60.8,11.41
1365,Thompson,11-05-2017,6165406,90,CA,78,55.74,-97.86,17.6,10.29
1366,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1367,Killarney,11-05-2017,5991907,1,CA,61,49.18,-99.66,17.6,10.29
1368,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1369,Tingyaung,11-05-2017,1290920,0,MM,85,16.38,94.45,79.26,9.98
1370,Rikitea,11-05-2017,4030556,44,PF,100,-23.12,-134.97,74.67,12.55
1371,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1372,Pyt-Yakh,11-05-2017,6696686,88,RU,90,60.75,72.86,28.27,8.75
1373,Qaanaaq,11-05-2017,3831208,8,GL,100,77.48,-69.36,-6.74,8.08
1374,Lovozero,11-05-2017,533933,92,RU,92,68.0,35.01,24.22,2.48
1375,Albany,11-05-2017,5106834,90,US,81,42.65,-73.76,53.26,14.99
1376,Porosozero,11-05-2017,506232,88,RU,100,62.72,32.73,38.44,8.75
1377,Ribeira Grande,11-05-2017,3372707,40,PT,82,38.52,-28.7,66.2,6.93
1378,Vila Franca do Campo,11-05-2017,3372472,20,PT,72,37.72,-25.43,62.6,4.7
1379,Amparihy,11-05-2017,1078317,75,MG,94,-25.02,46.97,68.0,13.87
1380,Rikitea,11-05-2017,4030556,44,PF,100,-23.12,-134.97,74.67,12.55
1381,Berlevag,11-05-2017,780687,0,NO,86,70.86,29.09,29.19,6.93
1382,Chokurdakh,11-05-2017,2126123,68,RU,84,70.63,147.92,20.76,6.17
1383,Ixtapa,11-05-2017,4004293,20,MX,79,20.7,-105.2,86.0,10.29
1384,Horsham,11-05-2017,2646557,0,GB,86,51.06,-0.33,39.49,4.7
1385,Iqaluit,11-05-2017,5983720,20,CA,77,63.75,-68.51,3.2,5.82
1386,Avarua,11-05-2017,4035715,90,CK,83,-21.21,-159.78,77.0,13.87
1387,Zhigansk,11-05-2017,2012530,0,RU,46,66.77,123.37,-28.66,5.17
1388,Saint-Leu,11-05-2017,6690297,0,RE,49,-21.15,55.28,68.0,8.05
1389,Ponta do Sol,11-05-2017,2264557,75,PT,64,32.67,-17.1,68.0,18.34
1390,Umm Lajj,11-05-2017,100926,0,SA,100,25.02,37.27,67.29,8.63
1391,Rikitea,11-05-2017,4030556,44,PF,100,-23.12,-134.97,74.67,12.55
1392,Cape Town,11-05-2017,3369157,0,ZA,77,-33.93,18.42,60.8,28.86
1393,Stonehaven,11-05-2017,2636814,0,GB,74,56.96,-2.21,35.6,11.41
1394,Port Elizabeth,11-05-2017,964420,0,ZA,82,-33.92,25.57,62.6,11.41
1395,Nagorsk,11-05-2017,523583,92,RU,77,59.32,50.81,34.39,10.2
1396,Mathura,11-05-2017,1263364,0,IN,81,27.5,77.68,61.26,2.71
1397,Dunedin,11-05-2017,2191562,64,NZ,53,-45.87,170.5,53.38,14.23
1398,Belmonte,11-05-2017,3470137,40,BR,88,-15.86,-38.88,77.0,8.05
1399,Victoria,11-05-2017,6174041,75,CA,41,48.43,-123.37,40.98,6.93
1400,Simplicio Mendes,11-05-2017,3387620,20,BR,28,-7.85,-41.91,87.36,9.19
1401,Varnek,11-05-2017,1487762,8,RU,81,69.71,60.05,34.35,21.72
1402,Tsiombe,11-05-2017,1054500,0,MG,88,-25.3,45.48,63.73,8.97
1403,Buraydah,11-05-2017,107304,0,SA,35,26.33,43.98,73.4,10.29
1404,Ribeira Grande,11-05-2017,3372707,40,PT,82,38.52,-28.7,66.2,6.93
1405,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1406,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1407,Barrow,11-05-2017,5880054,75,US,92,71.29,-156.79,28.4,6.93
1408,Kapaa,11-05-2017,5848280,40,US,65,22.08,-159.32,80.4,16.11
1409,Perth,11-05-2017,2063523,0,AU,51,-31.93,115.83,65.01,17.22
1410,Rikitea,11-05-2017,4030556,44,PF,100,-23.12,-134.97,74.67,12.55
1411,Tura,11-05-2017,1254046,0,IN,88,25.52,90.22,61.39,6.06
1412,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1413,Duluth,11-05-2017,5024719,90,US,63,46.78,-92.11,29.61,12.75
1414,Alofi,11-05-2017,4036284,48,NU,69,-19.06,-169.92,80.6,14.99
1415,Amparihy,11-05-2017,1078317,75,MG,94,-25.02,46.97,68.0,13.87
1416,Zigong,11-05-2017,1783745,0,CN,78,29.34,104.78,53.47,4.05
1417,Ilulissat,11-05-2017,3423146,8,GL,78,69.22,-51.1,17.6,5.82
1418,Hentiesbaai,11-05-2017,3356832,36,NA,96,-22.12,14.28,62.16,4.72
1419,Tasiilaq,11-05-2017,3424607,20,GL,100,65.61,-37.64,33.76,65.79
1420,Cabo San Lucas,11-05-2017,3985710,20,MX,45,22.89,-109.91,86.0,12.75
1421,Tibati,11-05-2017,2221530,64,CM,73,6.47,12.63,70.84,4.05
1422,Tiksi,11-05-2017,2015306,44,RU,74,71.69,128.87,-24.97,3.38
1423,Alta Floresta,11-05-2017,6316343,12,BR,84,-9.88,-56.09,79.44,2.71
1424,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1425,Leningradskiy,11-05-2017,2123814,48,RU,97,69.38,178.42,28.18,21.61
1426,Georgetown,11-05-2017,3378644,20,GY,83,6.8,-58.16,80.6,9.17
1427,Pacific Grove,11-05-2017,5380437,1,US,38,36.62,-121.92,59.72,8.05
1428,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1429,Bam,11-05-2017,141736,0,IR,57,29.11,58.36,47.71,4.61
1430,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1431,Arraial do Cabo,11-05-2017,3471451,92,BR,100,-22.97,-42.03,71.61,13.0
1432,Tuktoyaktuk,11-05-2017,6170031,90,CA,85,69.45,-133.04,14.0,10.29
1433,Yellowknife,11-05-2017,6185377,75,CA,61,62.46,-114.35,12.2,8.05
1434,Horta (Angústias),11-05-2017,8013523,40,PT,82,38.53,-28.64,66.2,6.93
1435,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1436,Sur,11-05-2017,286245,0,OM,100,22.57,59.53,74.89,1.59
1437,Barrow,11-05-2017,5880054,75,US,92,71.29,-156.79,28.4,6.93
1438,Grand Gaube,11-05-2017,934479,40,MU,68,-20.01,57.66,71.6,5.82
1439,Hamilton,11-05-2017,5969785,90,CA,100,43.23,-79.95,59.02,18.34
1440,Ordubad,11-05-2017,147368,75,AZ,81,38.91,46.02,44.6,2.24
1441,Bow Island,11-05-2017,5906757,90,CA,84,49.87,-111.37,8.6,5.82
1442,Barrow,11-05-2017,5880054,75,US,92,71.29,-156.79,28.4,6.93
1443,Carnarvon,11-05-2017,2074865,0,AU,88,-24.87,113.63,74.22,11.77
1444,El Trompillo,11-05-2017,7020913,75,BO,78,-17.8,-63.17,73.4,6.93
1445,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1446,Paradip Garh,11-05-2017,1260393,0,IN,99,20.32,86.62,65.26,2.93
1447,New Norfolk,11-05-2017,2155415,40,AU,46,-42.78,147.06,53.6,12.75
1448,Starobesheve,11-05-2017,692829,92,UA,100,47.75,38.03,37.09,7.18
1449,Avarua,11-05-2017,4035715,90,CK,83,-21.21,-159.78,77.0,13.87
1450,Galle,11-05-2017,1246294,88,LK,100,6.04,80.22,76.24,7.96
1451,Griffith,11-05-2017,4920986,90,US,87,41.53,-87.42,51.26,11.41
1452,Albany,11-05-2017,5106834,90,US,81,42.65,-73.76,53.26,14.99
1453,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1454,Kirovsk,11-05-2017,705809,88,UA,100,48.64,38.64,36.15,7.07
1455,Vestmannaeyjar,11-05-2017,3412093,0,IS,83,63.44,-20.27,45.73,10.98
1456,Yellowknife,11-05-2017,6185377,75,CA,61,62.46,-114.35,12.2,8.05
1457,Kenora,11-05-2017,5991056,90,CA,85,49.82,-94.43,23.45,9.17
1458,Lagoa,11-05-2017,3372964,76,PT,100,39.05,-27.98,67.47,17.13
1459,Brejo Santo,11-05-2017,3404833,20,BR,42,-7.49,-38.99,76.96,9.42
1460,Cururupu,11-05-2017,3401148,32,BR,83,-1.83,-44.87,79.44,9.64
1461,Kruisfontein,11-05-2017,986717,100,ZA,99,-34.0,24.73,61.17,20.04
1462,Esperance,11-05-2017,2071860,12,AU,64,-33.87,121.9,61.62,11.1
1463,Amparihy,11-05-2017,1078317,75,MG,94,-25.02,46.97,68.0,13.87
1464,New Norfolk,11-05-2017,2155415,40,AU,46,-42.78,147.06,53.6,12.75
1465,Batsfjord,11-05-2017,780717,75,NO,100,70.63,29.72,29.61,8.05
1466,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1467,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1468,Port Macquarie,11-05-2017,2152659,75,AU,93,-31.43,152.92,66.2,2.24
1469,Joshimath,11-05-2017,1268814,0,IN,66,30.57,79.57,11.04,1.36
1470,Taoudenni,11-05-2017,2450173,8,ML,29,22.68,-3.98,63.06,4.72
1471,Atuona,11-05-2017,4020109,56,PF,100,-9.8,-139.03,80.29,13.0
1472,Rudnik,11-05-2017,1544819,44,RU,71,69.75,61.65,33.36,17.58
1473,Esperance,11-05-2017,2071860,12,AU,64,-33.87,121.9,61.62,11.1
1474,Severo-Kurilsk,11-05-2017,2121385,80,RU,100,50.68,156.12,34.26,17.02
1475,Hobart,11-05-2017,2163355,40,AU,46,-42.88,147.33,53.6,12.75
1476,Isafjoerdur,11-05-2017,3415667,92,IS,100,66.08,-23.12,36.37,15.57
1477,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1478,Longyearbyen,11-05-2017,2729907,75,SJ,74,78.22,15.64,28.4,8.05
1479,Chokurdakh,11-05-2017,2126123,68,RU,84,70.63,147.92,20.76,6.17
1480,Port Elizabeth,11-05-2017,964420,0,ZA,82,-33.92,25.57,62.6,11.41
1481,Chibuto,11-05-2017,1049861,0,MZ,90,-24.69,33.53,64.5,8.41
1482,Gobabis,11-05-2017,3357247,32,NA,50,-22.45,18.97,62.34,4.05
1483,Kapaa,11-05-2017,5848280,40,US,65,22.08,-159.32,80.4,16.11
1484,Scarness,11-05-2017,2150126,44,AU,93,-25.28,152.85,74.94,9.75
1485,Puerto Ayora,11-05-2017,3652764,75,EC,68,-0.74,-90.35,71.6,18.34
1486,Monmouth,11-05-2017,5741227,75,US,50,44.85,-123.23,50.9,9.17
1487,Camargo,11-05-2017,3126917,92,ES,76,43.41,-3.88,55.4,6.93
1488,Cidreira,11-05-2017,3466165,0,BR,78,-30.18,-50.21,60.31,9.08
1489,Hamilton,11-05-2017,5969785,90,CA,100,43.23,-79.95,59.02,18.34
1490,Rikitea,11-05-2017,4030556,44,PF,100,-23.12,-134.97,74.67,12.55
1491,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1492,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1493,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1494,Hilo,11-05-2017,5855927,90,US,69,19.73,-155.09,72.68,13.87
1495,Amalapuram,11-05-2017,1278935,68,IN,85,16.58,82.02,78.04,17.81
1496,Bluff,11-05-2017,2206939,36,NZ,100,-46.6,168.33,51.22,22.84
1497,Puyang,11-05-2017,1798425,12,CN,85,29.46,119.89,54.64,2.59
1498,Cabo San Lucas,11-05-2017,3985710,20,MX,45,22.89,-109.91,86.0,12.75
1499,Kapaa,11-05-2017,5848280,40,US,65,22.08,-159.32,80.4,16.11
